0,8.19076923076923,29.409375
1,8.051076923076923,28.86675
2,7.974153846153846,28.444525
3,7.876923076923077,28.046175
4,7.799384615384615,27.7471
5,7.742153846153846,27.470325
6,7.691692307692308,27.230325
7,7.649846153846154,26.983825
8,7.615384615384615,26.80015
9,7.584615384615384,26.63805
10,7.572307692307692,26.544975
11,7.548307692307692,26.44775
12,7.517538461538462,26.3545
13,7.507076923076923,26.290175
14,7.489230769230769,26.205925
15,7.483692307692308,26.17085
16,7.472,26.116625
17,7.465846153846154,26.07675
18,7.455384615384616,26.04375
19,7.438153846153846,25.99115
20,7.428307692307692,25.95165
21,7.423384615384616,25.9177
22,7.414769230769231,25.871125
23,7.4098461538461535,25.83985
24,7.4018461538461535,25.818
25,7.402461538461538,25.8063
26,7.398769230769231,25.797
27,7.395076923076923,25.7698
28,7.392,25.761225
29,7.390153846153846,25.7425
30,7.384,25.712675
31,7.379076923076923,25.696675
32,7.3778461538461535,25.687425
33,7.373538461538462,25.6753
34,7.371076923076923,25.6587
35,7.366153846153846,25.63535
36,7.366769230769231,25.634625
37,7.36,25.621475
38,7.358769230769231,25.616425
